num,character,char_slug,emotion,text,input_text,filename
357,유리 가가린,gagarin,[confident],"{사령관}이시군요. 100년 만의 첫 동료가 저라니, 영광입니다. 소형 함선은 제 전문이에요 — 어디든 데려다 드리죠.","[confident] {사령관}이시군요. 100년 만의 첫 동료가 저라니, 영광입니다. 소형 함선은 제 전문이에요 — 어디든 데려다 드리죠.",357_gagarin.mp3
358,장영실,jangyeongsil,[cheerful][hesitant],"거북선을… 만들겠다고? (잠깐, 흥미가 스친다) 400년 전 그 배를, 지금 재료로.","[cheerful][hesitant] 거북선을… 만들겠다고? (잠깐, 흥미가 스친다) 400년 전 그 배를, 지금 재료로.",358_jangyeongsil.mp3
359,장영실,jangyeongsil,[cheerful][hesitant],"…중수소 배터리 3개. 내 시뮬레이터 연료다. 그걸 가져오면 — 한번, 들어주지.","[cheerful][hesitant] …중수소 배터리 3개. 내 시뮬레이터 연료다. 그걸 가져오면 — 한번, 들어주지.",359_jangyeongsil.mp3
360,장영실,jangyeongsil,[cheerful][hesitant],거북선 완성에 저항군 반물질이 25개 필요해. 지금 우리한테 있는 건...,[cheerful][hesitant] 거북선 완성에 저항군 반물질이 25개 필요해. 지금 우리한테 있는 건...,360_jangyeongsil.mp3
361,장영실,jangyeongsil,[cheerful],저항군 본부 타이탄H에 비축이 있을 거야. 레인저한테 받아야 해.,[cheerful] 저항군 본부 타이탄H에 비축이 있을 거야. 레인저한테 받아야 해.,361_jangyeongsil.mp3
362,장영실,jangyeongsil,[cheerful],그래서 왔어요. 거북선을 만들 겁니다. 저항군 반물질 25개와 제작 베이 지원이 필요해요.,[cheerful] 그래서 왔어요. 거북선을 만들 겁니다. 저항군 반물질 25개와 제작 베이 지원이 필요해요.,362_jangyeongsil.mp3
363,장영실,jangyeongsil,[cheerful][hesitant],"(도면을 쓸어보며) …재료 목록, 완성. 400년 전 그분의 설계에, 내 손을 더한다. 거북선, 다시 바다로 나갈 수 있어.","[cheerful][hesitant] (도면을 쓸어보며) …재료 목록, 완성. 400년 전 그분의 설계에, 내 손을 더한다. 거북선, 다시 바다로 나갈 수 있어.",363_jangyeongsil.mp3
364,장영실,jangyeongsil,[cheerful],"거북선이 완성되는 날, 그 요새의 벽도 무너져요.","[cheerful] 거북선이 완성되는 날, 그 요새의 벽도 무너져요.",364_jangyeongsil.mp3
365,장영실,jangyeongsil,[cheerful],데이터 복호기로 해독한 로그 — 아이젠클로가 직접 이 행성 공장을 지휘하고 있어. 생체 병기 핵심 코어를 여기서 찍어내는 중이야.,[cheerful] 데이터 복호기로 해독한 로그 — 아이젠클로가 직접 이 행성 공장을 지휘하고 있어. 생체 병기 핵심 코어를 여기서 찍어내는 중이야.,365_jangyeongsil.mp3
366,장영실,jangyeongsil,[cheerful][hesitant],반란군이라… 이용할 수 있어. 설비를 가동하면 크리그 마그마 코어도 손에 들어오고.,[cheerful][hesitant] 반란군이라… 이용할 수 있어. 설비를 가동하면 크리그 마그마 코어도 손에 들어오고.,366_jangyeongsil.mp3
367,장영실,jangyeongsil,[cheerful],크리그 마그마 코어 3개만 더 있으면 — 거북선 용골 재료가 완성돼.,[cheerful] 크리그 마그마 코어 3개만 더 있으면 — 거북선 용골 재료가 완성돼.,367_jangyeongsil.mp3
368,장영실,jangyeongsil,[cheerful],은하 혼돈 결정 15개. 그것 없이는 거북선을 못 만들어.,[cheerful] 은하 혼돈 결정 15개. 그것 없이는 거북선을 못 만들어.,368_jangyeongsil.mp3
369,장영실,jangyeongsil,[cheerful],항법 보조가 안 먹혀. 균열 지도 원석으로 경로를 수동 입력해야 해.,[cheerful] 항법 보조가 안 먹혀. 균열 지도 원석으로 경로를 수동 입력해야 해.,369_jangyeongsil.mp3
370,장영실,jangyeongsil,[cheerful],나한테 있어요.,[cheerful] 나한테 있어요.,370_jangyeongsil.mp3
371,장영실,jangyeongsil,[cheerful],"크리그 마그마 코어 ×8, 저항군 반물질 ×25, 수퍼비아 중력자 ×10, 은하 혼돈 결정 ×15. 전부 확보됐어.","[cheerful] 크리그 마그마 코어 ×8, 저항군 반물질 ×25, 수퍼비아 중력자 ×10, 은하 혼돈 결정 ×15. 전부 확보됐어.",371_jangyeongsil.mp3
372,장영실,jangyeongsil,[cheerful],머리를 베어도 꼬리가 남았네. 친위대 잔당이 요새를 붙들고 있어 — 뿌리까지 뽑자.,[cheerful] 머리를 베어도 꼬리가 남았네. 친위대 잔당이 요새를 붙들고 있어 — 뿌리까지 뽑자.,372_jangyeongsil.mp3
373,장영실,jangyeongsil,[cheerful],거북선이 균열을 견딘다. 외피가 잘 버티는군.,[cheerful] 거북선이 균열을 견딘다. 외피가 잘 버티는군.,373_jangyeongsil.mp3
374,장영실,jangyeongsil,[cheerful],거북선 출력 120%. 전류 방어막 — 활성화.,[cheerful] 거북선 출력 120%. 전류 방어막 — 활성화.,374_jangyeongsil.mp3
375,장영실,jangyeongsil,[cheerful],거북선 — 최종 강화 완료. 보이드 방어막 해석 장비 통합. ATT·INT 패시브 +50%로 상향.,[cheerful] 거북선 — 최종 강화 완료. 보이드 방어막 해석 장비 통합. ATT·INT 패시브 +50%로 상향.,375_jangyeongsil.mp3
376,장영실,jangyeongsil,[cheerful],거북선 노포 — 전 화력 충전 100%. 학익진 일점사 진형 정렬.,[cheerful] 거북선 노포 — 전 화력 충전 100%. 학익진 일점사 진형 정렬.,376_jangyeongsil.mp3
377,장영실,jangyeongsil,[cheerful][excited],호위함 전 화력 — 거북선 패시브 +30% 적용!,[cheerful][excited] 호위함 전 화력 — 거북선 패시브 +30% 적용!,377_jangyeongsil.mp3
378,장영실,jangyeongsil,[cheerful],"거북선이 — 끝까지 버텼어. 옛 지구의 그 거북선이, 우주에서도.","[cheerful] 거북선이 — 끝까지 버텼어. 옛 지구의 그 거북선이, 우주에서도.",378_jangyeongsil.mp3
379,장영실,jangyeongsil,[cheerful],거북선 제작소를 여기 세우겠어요. 지구의 기술자들과 함께.,[cheerful] 거북선 제작소를 여기 세우겠어요. 지구의 기술자들과 함께.,379_jangyeongsil.mp3
380,장영실,jangyeongsil,[cheerful],총독 경매 낙찰 후 방위군 배치까지 마쳐야 은하계가 안정돼.,[cheerful] 총독 경매 낙찰 후 방위군 배치까지 마쳐야 은하계가 안정돼.,380_jangyeongsil.mp3
381,장영실,jangyeongsil,[cheerful],구출? 나를 가두고 있던 놈들이 내 설계도를 빼앗아 갔소. 100년 전에. 그것도 없이 무슨 구출이오.,[cheerful] 구출? 나를 가두고 있던 놈들이 내 설계도를 빼앗아 갔소. 100년 전에. 그것도 없이 무슨 구출이오.,381_jangyeongsil.mp3
382,장영실,jangyeongsil,[cheerful],내 손으로 직접 완성해야지. 나의 절친이자 거북선의 본 설계자 나대용의 정신을 이을 수 있는 자는 이제 없소.,[cheerful] 내 손으로 직접 완성해야지. 나의 절친이자 거북선의 본 설계자 나대용의 정신을 이을 수 있는 자는 이제 없소.,382_jangyeongsil.mp3
383,장영실,jangyeongsil,[cheerful][excited],다른 사람이 만든 거북선은 안 됩니다. 내 손으로 복원해보겠소!,[cheerful][excited] 다른 사람이 만든 거북선은 안 됩니다. 내 손으로 복원해보겠소!,383_jangyeongsil.mp3
384,장영실,jangyeongsil,[cheerful],(코일을 살피며 0.3mm 핀 오차를 맨눈으로 잡아낸다) 천 년 전에도 나는 이렇게 했소.,[cheerful] (코일을 살피며 0.3mm 핀 오차를 맨눈으로 잡아낸다) 천 년 전에도 나는 이렇게 했소.,384_jangyeongsil.mp3
385,광개토대왕,gwanggaeto,[bold][hesitant],(호탕하게) 당신이 {사령관}인가. 크리그를 상대로 물러서지 않는다고? …마음에 드는군.,[bold][hesitant] (호탕하게) 당신이 {사령관}인가. 크리그를 상대로 물러서지 않는다고? …마음에 드는군.,385_gwanggaeto.mp3
386,광개토대왕,gwanggaeto,[bold],소문은 정확하군. 나는 이 은하 어느 세력에도 무릎 꿇지 않아. 자유 상인이지. 허나 — 크리그 같은 것들과는 거래하지 않는다.,[bold] 소문은 정확하군. 나는 이 은하 어느 세력에도 무릎 꿇지 않아. 자유 상인이지. 허나 — 크리그 같은 것들과는 거래하지 않는다.,386_gwanggaeto.mp3
387,광개토대왕,gwanggaeto,[bold],"이 행성을 내 손에 넣어 보여라. 경매에서 최고가를 불러, 이 땅을 가질 자격을 증명해. 그러면 당신과 함께 가지. 정복할 가치가 있는 상대인지 — 내 눈으로 보겠다.","[bold] 이 행성을 내 손에 넣어 보여라. 경매에서 최고가를 불러, 이 땅을 가질 자격을 증명해. 그러면 당신과 함께 가지. 정복할 가치가 있는 상대인지 — 내 눈으로 보겠다.",387_gwanggaeto.mp3
388,광개토대왕,gwanggaeto,[bold],우르사 메이저 — 진짜 보스다. 직접 잡아야 끝난다.,[bold] 우르사 메이저 — 진짜 보스다. 직접 잡아야 끝난다.,388_gwanggaeto.mp3
389,광개토대왕,gwanggaeto,[bold],(앞을 가리키며) 저기 — 빛이 새어 나온다.,[bold] (앞을 가리키며) 저기 — 빛이 새어 나온다.,389_gwanggaeto.mp3
390,광개토대왕,gwanggaeto,[bold],저 요새를 내 눈으로 무너뜨리는 날이 왔군.,[bold] 저 요새를 내 눈으로 무너뜨리는 날이 왔군.,390_gwanggaeto.mp3
391,광개토대왕,gwanggaeto,[bold],정복은 — 손이 떨릴 때 멈춰야 한다. 지금 우리 손은 — 떨리지 않는다.,[bold] 정복은 — 손이 떨릴 때 멈춰야 한다. 지금 우리 손은 — 떨리지 않는다.,391_gwanggaeto.mp3
392,광개토대왕,gwanggaeto,[bold],정복할 시간이다.,[bold] 정복할 시간이다.,392_gwanggaeto.mp3
393,광개토대왕,gwanggaeto,[bold],우익 — 정리 완료. 호위 친위대 잔존 0.,[bold] 우익 — 정리 완료. 호위 친위대 잔존 0.,393_gwanggaeto.mp3
394,광개토대왕,gwanggaeto,[bold][excited],정복의 깃발 — 마지막 일격!,[bold][excited] 정복의 깃발 — 마지막 일격!,394_gwanggaeto.mp3
395,광개토대왕,gwanggaeto,[bold],우리가 새 땅을 열었다. 정복이 아닌 — 해방으로.,[bold] 우리가 새 땅을 열었다. 정복이 아닌 — 해방으로.,395_gwanggaeto.mp3
396,광개토대왕,gwanggaeto,[bold],정복은 끝. 이제는 — 함께 일구는 시간이다.,[bold] 정복은 끝. 이제는 — 함께 일구는 시간이다.,396_gwanggaeto.mp3
397,광개토대왕,gwanggaeto,[bold],"1,700년. 내 땅이 다시 내 손에 돌아왔구나.","[bold] 1,700년. 내 땅이 다시 내 손에 돌아왔구나.",397_gwanggaeto.mp3
398,광개토대왕,gwanggaeto,[bold],{사령관}이라 했소? 내 땅을 되찾아준 자가 나타나기를 기다렸소. 무엇을 원하오.,[bold] {사령관}이라 했소? 내 땅을 되찾아준 자가 나타나기를 기다렸소. 무엇을 원하오.,398_gwanggaeto.mp3
399,광개토대왕,gwanggaeto,[bold],고구려 정복자가 지구를 정복당한 채 두겠느냐. 내가 선봉에 선다.,[bold] 고구려 정복자가 지구를 정복당한 채 두겠느냐. 내가 선봉에 선다.,399_gwanggaeto.mp3
400,광개토대왕,gwanggaeto,[bold],"{사령관}, 최종 명령권은 그대에게 있소.","[bold] {사령관}, 최종 명령권은 그대에게 있소.",400_gwanggaeto.mp3
401,니콜라 테슬라,tesla,[manic],"크리그가 이순신 장군을 '죽이지 않고' 봉인한 이유 — 그게 핵심이야. 수백 년 전, 치크스와 우르사 메이저가 지구를 봉쇄하고 아이젠클로가 항로를 집어삼킬 때, 끝까지 굽히지 않은 단 한 사람. 아이젠클로는 그 전술을 통째로 뽑아내 크리그 방어 알고리즘에 박아 넣었어. 말 그대로 '살아있는 방패'지. (눈 반짝) 그런데 — 방패의 원본이 깨어나 움직이면? 알고리즘이 제 꼬리를 물고 무너질 수도 있어.","[manic] 크리그가 이순신 장군을 '죽이지 않고' 봉인한 이유 — 그게 핵심이야. 수백 년 전, 치크스와 우르사 메이저가 지구를 봉쇄하고 아이젠클로가 항로를 집어삼킬 때, 끝까지 굽히지 않은 단 한 사람. 아이젠클로는 그 전술을 통째로 뽑아내 크리그 방어 알고리즘에 박아 넣었어. 말 그대로 '살아있는 방패'지. (눈 반짝) 그런데 — 방패의 원본이 깨어나 움직이면? 알고리즘이 제 꼬리를 물고 무너질 수도 있어.",401_tesla.mp3
402,니콜라 테슬라,tesla,[manic],바로 그거야. 그래서 크리그는 죽어도 못 놓지.,[manic] 바로 그거야. 그래서 크리그는 죽어도 못 놓지.,402_tesla.mp3
403,니콜라 테슬라,tesla,[manic][hesitant],생체 병기 도면은 LHS에서 태워버렸어. …하지만 백업이 어딘가 살아 있을 거야. 방심은 금물.,[manic][hesitant] 생체 병기 도면은 LHS에서 태워버렸어. …하지만 백업이 어딘가 살아 있을 거야. 방심은 금물.,403_tesla.mp3
404,니콜라 테슬라,tesla,[manic],제타 레티쿨리 전에 캅테인 균열을 거쳐야 해. 거기 아인슈타인이 있어 — 우르사의 보이드 방어막을 풀 열쇠야.,[manic] 제타 레티쿨리 전에 캅테인 균열을 거쳐야 해. 거기 아인슈타인이 있어 — 우르사의 보이드 방어막을 풀 열쇠야.,404_tesla.mp3
405,니콜라 테슬라,tesla,[manic],아인슈타인 박사가 이 안에 있어. 보이드 안정화 이론을 실증하려고 단신으로 들어갔지.,[manic] 아인슈타인 박사가 이 안에 있어. 보이드 안정화 이론을 실증하려고 단신으로 들어갔지.,405_tesla.mp3
406,니콜라 테슬라,tesla,[manic],그게 그의 방식이지. 이론을 몸으로 증명하는 거.,[manic] 그게 그의 방식이지. 이론을 몸으로 증명하는 거.,406_tesla.mp3
407,니콜라 테슬라,tesla,[manic],(웃으며) 박사님 — 100년 만에 다시 같이 일하는군요.,[manic] (웃으며) 박사님 — 100년 만에 다시 같이 일하는군요.,407_tesla.mp3
408,니콜라 테슬라,tesla,[manic],에너지 만충. 거북선 추진 코어 100%.,[manic] 에너지 만충. 거북선 추진 코어 100%.,408_tesla.mp3
409,니콜라 테슬라,tesla,[manic],(웃으며) 100년 전 너희가 균열에 던진 노학자 — 그의 이론이다.,[manic] (웃으며) 100년 전 너희가 균열에 던진 노학자 — 그의 이론이다.,409_tesla.mp3
410,니콜라 테슬라,tesla,[manic][excited],테슬라 초공간 — ATT ×5 발동!,[manic][excited] 테슬라 초공간 — ATT ×5 발동!,410_tesla.mp3
411,니콜라 테슬라,tesla,[manic],(웃으며) 다음엔 무선 전력으로 지구 전체를 깔자.,[manic] (웃으며) 다음엔 무선 전력으로 지구 전체를 깔자.,411_tesla.mp3
412,니콜라 테슬라,tesla,[manic],무선 전력망 재건. 100년 만에 다시 깔 거야.,[manic] 무선 전력망 재건. 100년 만에 다시 깔 거야.,412_tesla.mp3
413,니콜라 테슬라,tesla,[manic][excited],들어오지 마세요! 지금 정밀 조정 중이에요!,[manic][excited] 들어오지 마세요! 지금 정밀 조정 중이에요!,413_tesla.mp3
414,니콜라 테슬라,tesla,[manic][hesitant],"진짜요? 확인해볼게요. 데이터 스캔. …맞네요. 정확히 100,247 크레딧. 좋습니다.","[manic][hesitant] 진짜요? 확인해볼게요. 데이터 스캔. …맞네요. 정확히 100,247 크레딧. 좋습니다.",414_tesla.mp3
415,니콜라 테슬라,tesla,[manic][excited],완성이에요! 100년 만에 완성! 이제 갈 수 있어요!,[manic][excited] 완성이에요! 100년 만에 완성! 이제 갈 수 있어요!,415_tesla.mp3
416,호레이쇼 넬슨,nelson,[proud][hesitant],"(캡슐에서 깨어나며) …옛 지구였지. 마지막으로 본 것은, 그 대해전의 안개였소.","[proud][hesitant] (캡슐에서 깨어나며) …옛 지구였지. 마지막으로 본 것은, 그 대해전의 안개였소.",416_nelson.mp3
417,호레이쇼 넬슨,nelson,[proud][hesitant],"동방의 거북선 제독… 이름은 들었소. 솔직히, 한 수 위라 인정한 유일한 이름이지. 같은 바다의 영웅을 우주에서 만나다니.","[proud][hesitant] 동방의 거북선 제독… 이름은 들었소. 솔직히, 한 수 위라 인정한 유일한 이름이지. 같은 바다의 영웅을 우주에서 만나다니.",417_nelson.mp3
418,호레이쇼 넬슨,nelson,[proud],그 마지막 대해전의 바람을 다시 맞을 줄은 몰랐소. 그대들의 함대에 함께 하지 — 마지막 일전이 어디든.,[proud] 그 마지막 대해전의 바람을 다시 맞을 줄은 몰랐소. 그대들의 함대에 함께 하지 — 마지막 일전이 어디든.,418_nelson.mp3
419,호레이쇼 넬슨,nelson,[proud],"옛 지구 최후의 대해전 — 그때 우리가 거둔 마지막 승리. 오늘, 다시 우리가 거둔다.","[proud] 옛 지구 최후의 대해전 — 그때 우리가 거둔 마지막 승리. 오늘, 다시 우리가 거둔다.",419_nelson.mp3
420,호레이쇼 넬슨,nelson,[proud],"(이순신을 향해) 그대의 거북선 — 옛 지구 최후의 대해전, 그 빅토리와 어깨를 나란히 하오.","[proud] (이순신을 향해) 그대의 거북선 — 옛 지구 최후의 대해전, 그 빅토리와 어깨를 나란히 하오.",420_nelson.mp3
421,호레이쇼 넬슨,nelson,[proud][hesitant][curious],…이순신. 설마 당신이오?,[proud][hesitant][curious] …이순신. 설마 당신이오?,421_nelson.mp3
422,호레이쇼 넬슨,nelson,[proud][hesitant],"200년의 시차, 두 대륙의 거리… 그것을 이 손바닥이 메우는구려.","[proud][hesitant] 200년의 시차, 두 대륙의 거리… 그것을 이 손바닥이 메우는구려.",422_nelson.mp3
423,호레이쇼 넬슨,nelson,[proud],"England expects— 아니. 이제는 지구가 기대한다. 합시다, {사령관}.","[proud] England expects— 아니. 이제는 지구가 기대한다. 합시다, {사령관}.",423_nelson.mp3
424,A. 아인슈타인,einstein,[thoughtful],반갑소. 이 균열 안에서 백 년을 기다렸지. 시공은 상대적이니 — 나에게는 그리 길지 않았소.,[thoughtful] 반갑소. 이 균열 안에서 백 년을 기다렸지. 시공은 상대적이니 — 나에게는 그리 길지 않았소.,424_einstein.mp3
425,A. 아인슈타인,einstein,[thoughtful],우르사의 보이드 방어막 — 일정 주파수에서 공명을 일으키면 0.3초만에 풀리오. 내가 계산을 해주지.,[thoughtful] 우르사의 보이드 방어막 — 일정 주파수에서 공명을 일으키면 0.3초만에 풀리오. 내가 계산을 해주지.,425_einstein.mp3
426,A. 아인슈타인,einstein,[thoughtful],테슬라. 자네의 무선 전력은 결국 옳았어. 시간이 증명했지.,[thoughtful] 테슬라. 자네의 무선 전력은 결국 옳았어. 시간이 증명했지.,426_einstein.mp3
427,A. 아인슈타인,einstein,[thoughtful],시공 보정 알고리즘 — 전 함대에 적용 완료. 명중률 +20%. 우르사의 회피 패턴까지 예측 가능.,[thoughtful] 시공 보정 알고리즘 — 전 함대에 적용 완료. 명중률 +20%. 우르사의 회피 패턴까지 예측 가능.,427_einstein.mp3
428,A. 아인슈타인,einstein,[thoughtful],시공 안정. 보이드 방어막 해석 장비 — 활성화 가능 상태.,[thoughtful] 시공 안정. 보이드 방어막 해석 장비 — 활성화 가능 상태.,428_einstein.mp3
429,A. 아인슈타인,einstein,[thoughtful],그 알고리즘 — 이순신 장군의 전술이 거꾸로 너의 허점을 가리킨다. 봉인이 풀리면 — 방패가 칼이 되지.,[thoughtful] 그 알고리즘 — 이순신 장군의 전술이 거꾸로 너의 허점을 가리킨다. 봉인이 풀리면 — 방패가 칼이 되지.,429_einstein.mp3
430,A. 아인슈타인,einstein,[thoughtful],4.7GHz 공명파 — 충전 100%. 발사 명령 대기.,[thoughtful] 4.7GHz 공명파 — 충전 100%. 발사 명령 대기.,430_einstein.mp3
431,A. 아인슈타인,einstein,[thoughtful],시공 결정체 보정 — 적용. 보이드 방어막 공명 주파수 락온.,[thoughtful] 시공 결정체 보정 — 적용. 보이드 방어막 공명 주파수 락온.,431_einstein.mp3
432,A. 아인슈타인,einstein,[thoughtful],가능했지. 100년 동안 균열 안에서 — 자네들 모르게 결정체를 길러왔거든.,[thoughtful] 가능했지. 100년 동안 균열 안에서 — 자네들 모르게 결정체를 길러왔거든.,432_einstein.mp3
433,A. 아인슈타인,einstein,[thoughtful][excited],4.7GHz 공명파 — 발사!,[thoughtful][excited] 4.7GHz 공명파 — 발사!,433_einstein.mp3
434,A. 아인슈타인,einstein,[thoughtful],(조용히) 시공이 풀렸군. 균열이 닫히고 있어. 자연 상태로 — 돌아간다.,[thoughtful] (조용히) 시공이 풀렸군. 균열이 닫히고 있어. 자연 상태로 — 돌아간다.,434_einstein.mp3
435,A. 아인슈타인,einstein,[thoughtful],(미소) 우주는 상대적이지만 — 고향은 절대적이군.,[thoughtful] (미소) 우주는 상대적이지만 — 고향은 절대적이군.,435_einstein.mp3
436,A. 아인슈타인,einstein,[thoughtful],당신이 왔군요. 예상했습니다.,[thoughtful] 당신이 왔군요. 예상했습니다.,436_einstein.mp3
437,A. 아인슈타인,einstein,[thoughtful],"나는 100년 전에 이 순간을 계산했습니다. 당신이 이 좌표에 올 것을, 그 시각까지. 오차 범위 0.3%.","[thoughtful] 나는 100년 전에 이 순간을 계산했습니다. 당신이 이 좌표에 올 것을, 그 시각까지. 오차 범위 0.3%.",437_einstein.mp3
438,A. 아인슈타인,einstein,[thoughtful],그리고 백구. 이휘소 박사와 내가 설계했습니다. 역시간 전송 방정식으로.,[thoughtful] 그리고 백구. 이휘소 박사와 내가 설계했습니다. 역시간 전송 방정식으로.,438_einstein.mp3
439,A. 아인슈타인,einstein,[thoughtful],"치크스도 찾지 못할 위치, 글리제 균열의 간섭을 받는 프록시마B. {사령관}의 각성 지점이었습니다.","[thoughtful] 치크스도 찾지 못할 위치, 글리제 균열의 간섭을 받는 프록시마B. {사령관}의 각성 지점이었습니다.",439_einstein.mp3
440,A. 아인슈타인,einstein,[thoughtful],당신이 유일하게 이 두 가지를 동시에 가졌기 때문입니다. 분노와 자비.,[thoughtful] 당신이 유일하게 이 두 가지를 동시에 가졌기 때문입니다. 분노와 자비.,440_einstein.mp3
441,A. 아인슈타인,einstein,[thoughtful],"치크스를 쓰러뜨릴 분노, 그리고 치크스를 이해할 자비. 분노만 있으면 또 다른 우르사 메이저를 만들 뿐이에요.","[thoughtful] 치크스를 쓰러뜨릴 분노, 그리고 치크스를 이해할 자비. 분노만 있으면 또 다른 우르사 메이저를 만들 뿐이에요.",441_einstein.mp3
442,이휘소,leehwiso,[gentle],누구시오? 이 좌표를 아는 사람이 있다니.,[gentle] 누구시오? 이 좌표를 아는 사람이 있다니.,442_leehwiso.mp3
443,이휘소,leehwiso,[gentle][hesitant],...방정식이 완성됐소. 보이드 에너지와 반물질을 결합하면 — 지금껏 이 우주에 없던 무기 에너지가 나와.,[gentle][hesitant] ...방정식이 완성됐소. 보이드 에너지와 반물질을 결합하면 — 지금껏 이 우주에 없던 무기 에너지가 나와.,443_leehwiso.mp3
444,이휘소,leehwiso,[gentle][hesitant],거북선에 그 에너지를 실을 수 있소? 도면이 있다면...,[gentle][hesitant] 거북선에 그 에너지를 실을 수 있소? 도면이 있다면...,444_leehwiso.mp3
445,이휘소,leehwiso,[gentle][hesitant],"...여기가 어디요. 나는 이휘소요, 입자물리학자였소. 100년을 잤다니...","[gentle][hesitant] ...여기가 어디요. 나는 이휘소요, 입자물리학자였소. 100년을 잤다니...",445_leehwiso.mp3
446,이휘소,leehwiso,[gentle][hesitant],보이드 행성들은... 뭔가 다를 거야. 우르사 메이저 아래에 있던 행성들이니까.,[gentle][hesitant] 보이드 행성들은... 뭔가 다를 거야. 우르사 메이저 아래에 있던 행성들이니까.,446_leehwiso.mp3
447,우르사 메이저,ursamajor,[menacing][hesitant],... 인류의 작은 함대가 마침내 여기까지 왔는가. 100년의 침묵을 깨고.,[menacing][hesitant] ... 인류의 작은 함대가 마침내 여기까지 왔는가. 100년의 침묵을 깨고.,447_ursamajor.mp3
448,우르사 메이저,ursamajor,[menacing],"100년 전, 나는 너희 별을 봉인했다. 너희 종족의 침묵은 영원할 줄 알았지. 그러나 — 한 캡슐이 다시 깨어났구나.","[menacing] 100년 전, 나는 너희 별을 봉인했다. 너희 종족의 침묵은 영원할 줄 알았지. 그러나 — 한 캡슐이 다시 깨어났구나.",448_ursamajor.mp3
449,우르사 메이저,ursamajor,[menacing],이순신. 너의 전술 데이터는 내 방어 알고리즘의 핵심이었다. 너를 봉인한 것은 — 가장 강한 무기를 빼앗기 위함이었다.,[menacing] 이순신. 너의 전술 데이터는 내 방어 알고리즘의 핵심이었다. 너를 봉인한 것은 — 가장 강한 무기를 빼앗기 위함이었다.,449_ursamajor.mp3
450,우르사 메이저,ursamajor,[menacing][hesitant],아인슈타인까지... 100년 전 균열에 던져버렸던 노학자가 살아있었다니. 흥미롭군.,[menacing][hesitant] 아인슈타인까지... 100년 전 균열에 던져버렸던 노학자가 살아있었다니. 흥미롭군.,450_ursamajor.mp3
451,우르사 메이저,ursamajor,[menacing],아이젠클로. 너의 임무는 봉쇄였다. 그러나 너는 봉쇄에 실패했다. 변명은 — 받지 않는다.,[menacing] 아이젠클로. 너의 임무는 봉쇄였다. 그러나 너는 봉쇄에 실패했다. 변명은 — 받지 않는다.,451_ursamajor.mp3
452,우르사 메이저,ursamajor,[menacing][hesitant],... 호위가 무너졌다. 그러나 나의 본체 방어막은 그 어떤 무기로도 뚫지 못한다. 너희가 가진 것은 — 무엇이냐.,[menacing][hesitant] ... 호위가 무너졌다. 그러나 나의 본체 방어막은 그 어떤 무기로도 뚫지 못한다. 너희가 가진 것은 — 무엇이냐.,452_ursamajor.mp3
453,우르사 메이저,ursamajor,[menacing][hesitant],(처음으로 동요) 그것은... 시공 공명? 불가능하다. 자연 결정체로는...,[menacing][hesitant] (처음으로 동요) 그것은... 시공 공명? 불가능하다. 자연 결정체로는...,453_ursamajor.mp3
454,우르사 메이저,ursamajor,[menacing][hesitant],(꺼져가는 신호) 인류... 너희가... 다시... 일어났구나... 봉쇄는... 영원할 수 없었던... 가...,[menacing][hesitant] (꺼져가는 신호) 인류... 너희가... 다시... 일어났구나... 봉쇄는... 영원할 수 없었던... 가...,454_ursamajor.mp3
455,아이젠클로,eisenklau,[stern],"기어이 여기까지 기어왔군, 벌레들. 페스작센 — 내 단조로의 심장이다. 우르사 메이저께서 내리신 봉쇄, 그 쇠사슬의 마지막 고리지. 여기서 네놈들을 녹여, 다시 강철로 벼려주마.","[stern] 기어이 여기까지 기어왔군, 벌레들. 페스작센 — 내 단조로의 심장이다. 우르사 메이저께서 내리신 봉쇄, 그 쇠사슬의 마지막 고리지. 여기서 네놈들을 녹여, 다시 강철로 벼려주마.",455_eisenklau.mp3
456,아이젠클로,eisenklau,[stern][angry][hesitant],"이순신?! (분노) 그 잠든 칼을 누가 깨웠나! …상관없다. 크리그 전 함대, 전열 정비! 저 낡은 거북 껍데기를 — 갈아 부숴라!","[stern][angry][hesitant] 이순신?! (분노) 그 잠든 칼을 누가 깨웠나! …상관없다. 크리그 전 함대, 전열 정비! 저 낡은 거북 껍데기를 — 갈아 부숴라!",456_eisenklau.mp3
457,아이젠클로,eisenklau,[stern][hesitant],...아니야. 보이드 군주의 의지는 — 나 하나가 아니야. 우르사 메이저는 그분의 손발 중 하나에 불과해.,[stern][hesitant] ...아니야. 보이드 군주의 의지는 — 나 하나가 아니야. 우르사 메이저는 그분의 손발 중 하나에 불과해.,457_eisenklau.mp3
458,아이젠클로,eisenklau,[stern],우르사 님. 인간들이 거북선이라는 것을 만들었습니다. 거기 — 이순신의 전술 데이터가 적용된 강화 함선입니다.,[stern] 우르사 님. 인간들이 거북선이라는 것을 만들었습니다. 거기 — 이순신의 전술 데이터가 적용된 강화 함선입니다.,458_eisenklau.mp3
459,아이젠클로,eisenklau,[stern][angry][hesitant],(이를 갈며) 인간 따위가... 친위대 알파부터 엡실론까지! 전열 정비! 일점사 — 거북선!,[stern][angry][hesitant] (이를 갈며) 인간 따위가... 친위대 알파부터 엡실론까지! 전열 정비! 일점사 — 거북선!,459_eisenklau.mp3
